"","participant_number","version","family_languages.1","english_first_language","eng_first_language_and_other","eng_not_first_language","age","gender","years_studying_spanish","current_class","university","other_language_study","other_languages","prompt","rating","question_type"
"5170",162,1,"",1,"","",19,2,5,4,"UW",2,"","communicating_spanish_speakers",5,"semi_affected_questions"
"5171",162,1,"",1,"","",19,2,5,4,"UW",2,"","excited_spanish_class",3,"least_affected_questions"
"5172",162,1,"",1,"","",19,2,5,4,"UW",2,"","outside_engagement",3,"least_affected_questions"
"5173",162,1,"",1,"","",19,2,5,4,"UW",2,"","spanish_favorite_class",2,"least_affected_questions"
"5174",162,1,"",1,"","",19,2,5,4,"UW",2,"","worldview",2,"semi_affected_questions"
"5175",162,1,"",1,"","",19,2,5,4,"UW",2,"","acceptable_mo2lingualism",2,NA
"5176",162,1,"",1,"","",19,2,5,4,"UW",2,"","learn_2t_abroad",1,NA
"5177",162,1,"",1,"","",19,2,5,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5178",162,1,"",1,"","",19,2,5,4,"UW",2,"","schools_teach",1,"directly_affected_questions"
"5179",162,1,"",1,"","",19,2,5,4,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"5180",162,1,"",1,"","",19,2,5,4,"UW",2,"","future_career",1,"directly_affected_questions"
"5181",162,1,"",1,"","",19,2,5,4,"UW",2,"","effort",1,"directly_affected_questions"
"5182",162,1,"",1,"","",19,2,5,4,"UW",2,"","become_bilingual.1",1,NA
"5183",162,1,"",1,"","",19,2,5,4,"UW",2,"","family_languages",2,NA
"5184",163,1,"",1,"","",20,1,5,4,"UW",2,"","fun_studying_languages",3,"semi_affected_questions"
"5185",163,1,"",1,"","",20,1,5,4,"UW",2,"","boring_spanish_class",4,"semi_affected_questions"
"5186",163,1,"",1,"","",20,1,5,4,"UW",2,"","interesting_spanish_cultures",4,"semi_affected_questions"
"5187",163,1,"",1,"","",20,1,5,4,"UW",2,"","interesting_studying_languages",3,"semi_affected_questions"
"5188",163,1,"",1,"","",20,1,5,4,"UW",2,"","difficult_classroom_learning",4,"least_affected_questions"
"5189",163,1,"",1,"","",20,1,5,4,"UW",2,"","valuable",4,"most_interested_qs"
"5190",163,1,"",1,"","",20,1,5,4,"UW",2,"","no_accent",4,"most_interested_qs"
"5191",163,1,"",1,"","",20,1,5,4,"UW",2,"","important_spanish",5,"most_interested_qs"
"5192",163,1,"",1,"","",20,1,5,4,"UW",2,"","beautiful",4,"semi_affected_questions"
"5193",163,1,"",1,"","",20,1,5,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5194",163,1,"",1,"","",20,1,5,4,"UW",2,"","smarter_two_languages",4,"semi_affected_questions"
"5195",163,1,"",1,"","",20,1,5,4,"UW",2,"","started_younger",2,"semi_affected_questions"
"5196",163,1,"",1,"","",20,1,5,4,"UW",2,"","become_bilingual",5,"directly_affected_questions"
"5197",163,1,"",1,"","",20,1,5,4,"UW",2,"","admire_multilinguals",5,"semi_affected_questions"
"5198",163,1,"",1,"","",20,1,5,4,"UW",2,"","like_langauges",3,"semi_affected_questions"
"5199",163,1,"",1,"","",20,1,5,4,"UW",2,"","interest_languages",5,"semi_affected_questions"
"5200",163,1,"",1,"","",20,1,5,4,"UW",2,"","like_spanish",4,"semi_affected_questions"
"5201",163,1,"",1,"","",20,1,5,4,"UW",2,"","like_hearing_spanish",4,"semi_affected_questions"
"5202",163,1,"",1,"","",20,1,5,4,"UW",2,"","communicating_spanish_speakers",4,"semi_affected_questions"
"5203",163,1,"",1,"","",20,1,5,4,"UW",2,"","excited_spanish_class",4,"least_affected_questions"
"5204",163,1,"",1,"","",20,1,5,4,"UW",2,"","outside_engagement",4,"least_affected_questions"
"5205",163,1,"",1,"","",20,1,5,4,"UW",2,"","spanish_favorite_class",5,"least_affected_questions"
"5206",163,1,"",1,"","",20,1,5,4,"UW",2,"","worldview",3,"semi_affected_questions"
"5207",163,1,"",1,"","",20,1,5,4,"UW",2,"","acceptable_mo2lingualism",4,NA
"5208",163,1,"",1,"","",20,1,5,4,"UW",2,"","learn_2t_abroad",3,NA
"5209",163,1,"",1,"","",20,1,5,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5210",163,1,"",1,"","",20,1,5,4,"UW",2,"","schools_teach",3,"directly_affected_questions"
"5211",163,1,"",1,"","",20,1,5,4,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"5212",163,1,"",1,"","",20,1,5,4,"UW",2,"","future_career",1,"directly_affected_questions"
"5213",163,1,"",1,"","",20,1,5,4,"UW",2,"","effort",1,"directly_affected_questions"
"5214",163,1,"",1,"","",20,1,5,4,"UW",2,"","become_bilingual.1",1,NA
"5215",163,1,"",1,"","",20,1,5,4,"UW",2,"","family_languages",2,NA
"5216",164,1,"",1,"","",18,2,4,4,"UW",2,"","fun_studying_languages",3,"semi_affected_questions"
"5217",164,1,"",1,"","",18,2,4,4,"UW",2,"","boring_spanish_class",5,"semi_affected_questions"
"5218",164,1,"",1,"","",18,2,4,4,"UW",2,"","interesting_spanish_cultures",4,"semi_affected_questions"
"5219",164,1,"",1,"","",18,2,4,4,"UW",2,"","interesting_studying_languages",3,"semi_affected_questions"
"5220",164,1,"",1,"","",18,2,4,4,"UW",2,"","difficult_classroom_learning",4,"least_affected_questions"
"5221",164,1,"",1,"","",18,2,4,4,"UW",2,"","valuable",4,"most_interested_qs"
"5222",164,1,"",1,"","",18,2,4,4,"UW",2,"","no_accent",4,"most_interested_qs"
"5223",164,1,"",1,"","",18,2,4,4,"UW",2,"","important_spanish",5,"most_interested_qs"
"5224",164,1,"",1,"","",18,2,4,4,"UW",2,"","beautiful",3,"semi_affected_questions"
"5225",164,1,"",1,"","",18,2,4,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5226",164,1,"",1,"","",18,2,4,4,"UW",2,"","smarter_two_languages",1,"semi_affected_questions"
"5227",164,1,"",1,"","",18,2,4,4,"UW",2,"","started_younger",5,"semi_affected_questions"
"5228",164,1,"",1,"","",18,2,4,4,"UW",2,"","become_bilingual",5,"directly_affected_questions"
"5229",164,1,"",1,"","",18,2,4,4,"UW",2,"","admire_multilinguals",5,"semi_affected_questions"
"5230",164,1,"",1,"","",18,2,4,4,"UW",2,"","like_langauges",3,"semi_affected_questions"
"5231",164,1,"",1,"","",18,2,4,4,"UW",2,"","interest_languages",4,"semi_affected_questions"
"5232",164,1,"",1,"","",18,2,4,4,"UW",2,"","like_spanish",4,"semi_affected_questions"
"5233",164,1,"",1,"","",18,2,4,4,"UW",2,"","like_hearing_spanish",4,"semi_affected_questions"
"5234",164,1,"",1,"","",18,2,4,4,"UW",2,"","communicating_spanish_speakers",2,"semi_affected_questions"
"5235",164,1,"",1,"","",18,2,4,4,"UW",2,"","excited_spanish_class",3,"least_affected_questions"
"5236",164,1,"",1,"","",18,2,4,4,"UW",2,"","outside_engagement",1,"least_affected_questions"
"5237",164,1,"",1,"","",18,2,4,4,"UW",2,"","spanish_favorite_class",4,"least_affected_questions"
"5238",164,1,"",1,"","",18,2,4,4,"UW",2,"","worldview",1,"semi_affected_questions"
"5239",164,1,"",1,"","",18,2,4,4,"UW",2,"","acceptable_mo2lingualism",2,NA
"5240",164,1,"",1,"","",18,2,4,4,"UW",2,"","learn_2t_abroad",1,NA
"5241",164,1,"",1,"","",18,2,4,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5242",164,1,"",1,"","",18,2,4,4,"UW",2,"","schools_teach",1,"directly_affected_questions"
"5243",164,1,"",1,"","",18,2,4,4,"UW",2,"","connect_with_people",3,"directly_affected_questions"
"5244",164,1,"",1,"","",18,2,4,4,"UW",2,"","future_career",1,"directly_affected_questions"
"5245",164,1,"",1,"","",18,2,4,4,"UW",2,"","effort",1,"directly_affected_questions"
"5246",164,1,"",1,"","",18,2,4,4,"UW",2,"","become_bilingual.1",1,NA
"5247",164,1,"",1,"","",18,2,4,4,"UW",2,"","family_languages",2,NA
"5248",165,1,"",1,"","",21,1,4,4,"UW",2,"","fun_studying_languages",3,"semi_affected_questions"
"5249",165,1,"",1,"","",21,1,4,4,"UW",2,"","boring_spanish_class",5,"semi_affected_questions"
"5250",165,1,"",1,"","",21,1,4,4,"UW",2,"","interesting_spanish_cultures",3,"semi_affected_questions"
"5251",165,1,"",1,"","",21,1,4,4,"UW",2,"","interesting_studying_languages",4,"semi_affected_questions"
"5252",165,1,"",1,"","",21,1,4,4,"UW",2,"","difficult_classroom_learning",4,"least_affected_questions"
"5253",165,1,"",1,"","",21,1,4,4,"UW",2,"","valuable",5,"most_interested_qs"
"5254",165,1,"",1,"","",21,1,4,4,"UW",2,"","no_accent",5,"most_interested_qs"
"5255",165,1,"",1,"","",21,1,4,4,"UW",2,"","important_spanish",5,"most_interested_qs"
"5256",165,1,"",1,"","",21,1,4,4,"UW",2,"","beautiful",5,"semi_affected_questions"
"5257",165,1,"",1,"","",21,1,4,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5258",165,1,"",1,"","",21,1,4,4,"UW",2,"","smarter_two_languages",5,"semi_affected_questions"
"5259",165,1,"",1,"","",21,1,4,4,"UW",2,"","started_younger",5,"semi_affected_questions"
"5260",165,1,"",1,"","",21,1,4,4,"UW",2,"","become_bilingual",5,"directly_affected_questions"
"5261",165,1,"",1,"","",21,1,4,4,"UW",2,"","admire_multilinguals",5,"semi_affected_questions"
"5262",165,1,"",1,"","",21,1,4,4,"UW",2,"","like_langauges",4,"semi_affected_questions"
"5263",165,1,"",1,"","",21,1,4,4,"UW",2,"","interest_languages",4,"semi_affected_questions"
"5264",165,1,"",1,"","",21,1,4,4,"UW",2,"","like_spanish",4,"semi_affected_questions"
"5265",165,1,"",1,"","",21,1,4,4,"UW",2,"","like_hearing_spanish",3,"semi_affected_questions"
"5266",165,1,"",1,"","",21,1,4,4,"UW",2,"","communicating_spanish_speakers",3,"semi_affected_questions"
"5267",165,1,"",1,"","",21,1,4,4,"UW",2,"","excited_spanish_class",3,"least_affected_questions"
"5268",165,1,"",1,"","",21,1,4,4,"UW",2,"","outside_engagement",2,"least_affected_questions"
"5269",165,1,"",1,"","",21,1,4,4,"UW",2,"","spanish_favorite_class",4,"least_affected_questions"
"5270",165,1,"",1,"","",21,1,4,4,"UW",2,"","worldview",1,"semi_affected_questions"
"5271",165,1,"",1,"","",21,1,4,4,"UW",2,"","acceptable_mo2lingualism",3,NA
"5272",165,1,"",1,"","",21,1,4,4,"UW",2,"","learn_2t_abroad",1,NA
"5273",165,1,"",1,"","",21,1,4,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5274",165,1,"",1,"","",21,1,4,4,"UW",2,"","schools_teach",1,"directly_affected_questions"
"5275",165,1,"",1,"","",21,1,4,4,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"5276",165,1,"",1,"","",21,1,4,4,"UW",2,"","future_career",1,"directly_affected_questions"
"5277",165,1,"",1,"","",21,1,4,4,"UW",2,"","effort",1,"directly_affected_questions"
"5278",165,1,"",1,"","",21,1,4,4,"UW",2,"","become_bilingual.1",1,NA
"5279",165,1,"",1,"","",21,1,4,4,"UW",2,"","family_languages",2,NA
"5280",166,1,"",1,"","",20,1,4,4,"UW",2,"","fun_studying_languages",2,"semi_affected_questions"
"5281",166,1,"",1,"","",20,1,4,4,"UW",2,"","boring_spanish_class",5,"semi_affected_questions"
"5282",166,1,"",1,"","",20,1,4,4,"UW",2,"","interesting_spanish_cultures",4,"semi_affected_questions"
"5283",166,1,"",1,"","",20,1,4,4,"UW",2,"","interesting_studying_languages",4,"semi_affected_questions"
"5284",166,1,"",1,"","",20,1,4,4,"UW",2,"","difficult_classroom_learning",2,"least_affected_questions"
"5285",166,1,"",1,"","",20,1,4,4,"UW",2,"","valuable",5,"most_interested_qs"
"5286",166,1,"",1,"","",20,1,4,4,"UW",2,"","no_accent",5,"most_interested_qs"
"5287",166,1,"",1,"","",20,1,4,4,"UW",2,"","important_spanish",4,"most_interested_qs"
"5288",166,1,"",1,"","",20,1,4,4,"UW",2,"","beautiful",3,"semi_affected_questions"
"5289",166,1,"",1,"","",20,1,4,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5290",166,1,"",1,"","",20,1,4,4,"UW",2,"","smarter_two_languages",2,"semi_affected_questions"
"5291",166,1,"",1,"","",20,1,4,4,"UW",2,"","started_younger",5,"semi_affected_questions"
"5292",166,1,"",1,"","",20,1,4,4,"UW",2,"","become_bilingual",5,"directly_affected_questions"
"5293",166,1,"",1,"","",20,1,4,4,"UW",2,"","admire_multilinguals",5,"semi_affected_questions"
"5294",166,1,"",1,"","",20,1,4,4,"UW",2,"","like_langauges",3,"semi_affected_questions"
"5295",166,1,"",1,"","",20,1,4,4,"UW",2,"","interest_languages",4,"semi_affected_questions"
"5296",166,1,"",1,"","",20,1,4,4,"UW",2,"","like_spanish",4,"semi_affected_questions"
"5297",166,1,"",1,"","",20,1,4,4,"UW",2,"","like_hearing_spanish",4,"semi_affected_questions"
"5298",166,1,"",1,"","",20,1,4,4,"UW",2,"","communicating_spanish_speakers",4,"semi_affected_questions"
"5299",166,1,"",1,"","",20,1,4,4,"UW",2,"","excited_spanish_class",3,"least_affected_questions"
"5300",166,1,"",1,"","",20,1,4,4,"UW",2,"","outside_engagement",3,"least_affected_questions"
"5301",166,1,"",1,"","",20,1,4,4,"UW",2,"","spanish_favorite_class",3,"least_affected_questions"
"5302",166,1,"",1,"","",20,1,4,4,"UW",2,"","worldview",1,"semi_affected_questions"
"5303",166,1,"",1,"","",20,1,4,4,"UW",2,"","acceptable_mo2lingualism",3,NA
"5304",166,1,"",1,"","",20,1,4,4,"UW",2,"","learn_2t_abroad",1,NA
"5305",166,1,"",1,"","",20,1,4,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5306",166,1,"",1,"","",20,1,4,4,"UW",2,"","schools_teach",1,"directly_affected_questions"
"5307",166,1,"",1,"","",20,1,4,4,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"5308",166,1,"",1,"","",20,1,4,4,"UW",2,"","future_career",3,"directly_affected_questions"
"5309",166,1,"",1,"","",20,1,4,4,"UW",2,"","effort",1,"directly_affected_questions"
"5310",166,1,"",1,"","",20,1,4,4,"UW",2,"","become_bilingual.1",1,NA
"5311",166,1,"",1,"","",20,1,4,4,"UW",2,"","family_languages",2,NA
"5312",167,1,"",1,"","",21,1,5,4,"UW",2,"","fun_studying_languages",4,"semi_affected_questions"
"5313",167,1,"",1,"","",21,1,5,4,"UW",2,"","boring_spanish_class",5,"semi_affected_questions"
"5314",167,1,"",1,"","",21,1,5,4,"UW",2,"","interesting_spanish_cultures",5,"semi_affected_questions"
"5315",167,1,"",1,"","",21,1,5,4,"UW",2,"","interesting_studying_languages",5,"semi_affected_questions"
"5316",167,1,"",1,"","",21,1,5,4,"UW",2,"","difficult_classroom_learning",3,"least_affected_questions"
"5317",167,1,"",1,"","",21,1,5,4,"UW",2,"","valuable",5,"most_interested_qs"
"5318",167,1,"",1,"","",21,1,5,4,"UW",2,"","no_accent",4,"most_interested_qs"
"5319",167,1,"",1,"","",21,1,5,4,"UW",2,"","important_spanish",5,"most_interested_qs"
"5320",167,1,"",1,"","",21,1,5,4,"UW",2,"","beautiful",5,"semi_affected_questions"
"5321",167,1,"",1,"","",21,1,5,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5322",167,1,"",1,"","",21,1,5,4,"UW",2,"","smarter_two_languages",5,"semi_affected_questions"
"5323",167,1,"",1,"","",21,1,5,4,"UW",2,"","started_younger",5,"semi_affected_questions"
"5324",167,1,"",1,"","",21,1,5,4,"UW",2,"","become_bilingual",5,"directly_affected_questions"
"5325",167,1,"",1,"","",21,1,5,4,"UW",2,"","admire_multilinguals",5,"semi_affected_questions"
"5326",167,1,"",1,"","",21,1,5,4,"UW",2,"","like_langauges",5,"semi_affected_questions"
"5327",167,1,"",1,"","",21,1,5,4,"UW",2,"","interest_languages",5,"semi_affected_questions"
"5328",167,1,"",1,"","",21,1,5,4,"UW",2,"","like_spanish",5,"semi_affected_questions"
"5329",167,1,"",1,"","",21,1,5,4,"UW",2,"","like_hearing_spanish",5,"semi_affected_questions"
"5330",167,1,"",1,"","",21,1,5,4,"UW",2,"","communicating_spanish_speakers",5,"semi_affected_questions"
"5331",167,1,"",1,"","",21,1,5,4,"UW",2,"","excited_spanish_class",5,"least_affected_questions"
"5332",167,1,"",1,"","",21,1,5,4,"UW",2,"","outside_engagement",3,"least_affected_questions"
"5333",167,1,"",1,"","",21,1,5,4,"UW",2,"","spanish_favorite_class",5,"least_affected_questions"
"5334",167,1,"",1,"","",21,1,5,4,"UW",2,"","worldview",1,"semi_affected_questions"
"5335",167,1,"",1,"","",21,1,5,4,"UW",2,"","acceptable_mo2lingualism",3,NA
"5336",167,1,"",1,"","",21,1,5,4,"UW",2,"","learn_2t_abroad",1,NA
"5337",167,1,"",1,"","",21,1,5,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5338",167,1,"",1,"","",21,1,5,4,"UW",2,"","schools_teach",1,"directly_affected_questions"
"5339",167,1,"",1,"","",21,1,5,4,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"5340",167,1,"",1,"","",21,1,5,4,"UW",2,"","future_career",1,"directly_affected_questions"
"5341",167,1,"",1,"","",21,1,5,4,"UW",2,"","effort",1,"directly_affected_questions"
"5342",167,1,"",1,"","",21,1,5,4,"UW",2,"","become_bilingual.1",1,NA
"5343",167,1,"",1,"","",21,1,5,4,"UW",2,"","family_languages",2,NA
"5344",168,1,"",1,"","",20,1,3,4,"UW",2,"","fun_studying_languages",3,"semi_affected_questions"
"5345",168,1,"",1,"","",20,1,3,4,"UW",2,"","boring_spanish_class",4,"semi_affected_questions"
"5346",168,1,"",1,"","",20,1,3,4,"UW",2,"","interesting_spanish_cultures",3,"semi_affected_questions"
"5347",168,1,"",1,"","",20,1,3,4,"UW",2,"","interesting_studying_languages",3,"semi_affected_questions"
"5348",168,1,"",1,"","",20,1,3,4,"UW",2,"","difficult_classroom_learning",4,"least_affected_questions"
"5349",168,1,"",1,"","",20,1,3,4,"UW",2,"","valuable",5,"most_interested_qs"
"5350",168,1,"",1,"","",20,1,3,4,"UW",2,"","no_accent",5,"most_interested_qs"
"5351",168,1,"",1,"","",20,1,3,4,"UW",2,"","important_spanish",4,"most_interested_qs"
"5352",168,1,"",1,"","",20,1,3,4,"UW",2,"","beautiful",3,"semi_affected_questions"
"5353",168,1,"",1,"","",20,1,3,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5354",168,1,"",1,"","",20,1,3,4,"UW",2,"","smarter_two_languages",3,"semi_affected_questions"
"5355",168,1,"",1,"","",20,1,3,4,"UW",2,"","started_younger",4,"semi_affected_questions"
"5356",168,1,"",1,"","",20,1,3,4,"UW",2,"","become_bilingual",4,"directly_affected_questions"
"5357",168,1,"",1,"","",20,1,3,4,"UW",2,"","admire_multilinguals",5,"semi_affected_questions"
"5358",168,1,"",1,"","",20,1,3,4,"UW",2,"","like_langauges",4,"semi_affected_questions"
"5359",168,1,"",1,"","",20,1,3,4,"UW",2,"","interest_languages",4,"semi_affected_questions"
"5360",168,1,"",1,"","",20,1,3,4,"UW",2,"","like_spanish",3,"semi_affected_questions"
"5361",168,1,"",1,"","",20,1,3,4,"UW",2,"","like_hearing_spanish",3,"semi_affected_questions"
"5362",168,1,"",1,"","",20,1,3,4,"UW",2,"","communicating_spanish_speakers",4,"semi_affected_questions"
"5363",168,1,"",1,"","",20,1,3,4,"UW",2,"","excited_spanish_class",3,"least_affected_questions"
"5364",168,1,"",1,"","",20,1,3,4,"UW",2,"","outside_engagement",3,"least_affected_questions"
"5365",168,1,"",1,"","",20,1,3,4,"UW",2,"","spanish_favorite_class",3,"least_affected_questions"
"5366",168,1,"",1,"","",20,1,3,4,"UW",2,"","worldview",1,"semi_affected_questions"
"5367",168,1,"",1,"","",20,1,3,4,"UW",2,"","acceptable_mo2lingualism",2,NA
"5368",168,1,"",1,"","",20,1,3,4,"UW",2,"","learn_2t_abroad",1,NA
"5369",168,1,"",1,"","",20,1,3,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5370",168,1,"",1,"","",20,1,3,4,"UW",2,"","schools_teach",1,"directly_affected_questions"
"5371",168,1,"",1,"","",20,1,3,4,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"5372",168,1,"",1,"","",20,1,3,4,"UW",2,"","future_career",3,"directly_affected_questions"
"5373",168,1,"",1,"","",20,1,3,4,"UW",2,"","effort",1,"directly_affected_questions"
"5374",168,1,"",1,"","",20,1,3,4,"UW",2,"","become_bilingual.1",3,NA
"5375",168,1,"",1,"","",20,1,3,4,"UW",2,"","family_languages",2,NA
"5376",169,1,"",1,"","",20,1,5,4,"UW",2,"","fun_studying_languages",4,"semi_affected_questions"
"5377",169,1,"",1,"","",20,1,5,4,"UW",2,"","boring_spanish_class",5,"semi_affected_questions"
"5378",169,1,"",1,"","",20,1,5,4,"UW",2,"","interesting_spanish_cultures",5,"semi_affected_questions"
"5379",169,1,"",1,"","",20,1,5,4,"UW",2,"","interesting_studying_languages",4,"semi_affected_questions"
"5380",169,1,"",1,"","",20,1,5,4,"UW",2,"","difficult_classroom_learning",4,"least_affected_questions"
"5381",169,1,"",1,"","",20,1,5,4,"UW",2,"","valuable",5,"most_interested_qs"
"5382",169,1,"",1,"","",20,1,5,4,"UW",2,"","no_accent",5,"most_interested_qs"
"5383",169,1,"",1,"","",20,1,5,4,"UW",2,"","important_spanish",4,"most_interested_qs"
"5384",169,1,"",1,"","",20,1,5,4,"UW",2,"","beautiful",5,"semi_affected_questions"
"5385",169,1,"",1,"","",20,1,5,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5386",169,1,"",1,"","",20,1,5,4,"UW",2,"","smarter_two_languages",4,"semi_affected_questions"
"5387",169,1,"",1,"","",20,1,5,4,"UW",2,"","started_younger",5,"semi_affected_questions"
"5388",169,1,"",1,"","",20,1,5,4,"UW",2,"","become_bilingual",5,"directly_affected_questions"
"5389",169,1,"",1,"","",20,1,5,4,"UW",2,"","admire_multilinguals",5,"semi_affected_questions"
"5390",169,1,"",1,"","",20,1,5,4,"UW",2,"","like_langauges",5,"semi_affected_questions"
"5391",169,1,"",1,"","",20,1,5,4,"UW",2,"","interest_languages",5,"semi_affected_questions"
"5392",169,1,"",1,"","",20,1,5,4,"UW",2,"","like_spanish",5,"semi_affected_questions"
"5393",169,1,"",1,"","",20,1,5,4,"UW",2,"","like_hearing_spanish",5,"semi_affected_questions"
"5394",169,1,"",1,"","",20,1,5,4,"UW",2,"","communicating_spanish_speakers",4,"semi_affected_questions"
"5395",169,1,"",1,"","",20,1,5,4,"UW",2,"","excited_spanish_class",4,"least_affected_questions"
"5396",169,1,"",1,"","",20,1,5,4,"UW",2,"","outside_engagement",3,"least_affected_questions"
"5397",169,1,"",1,"","",20,1,5,4,"UW",2,"","spanish_favorite_class",4,"least_affected_questions"
"5398",169,1,"",1,"","",20,1,5,4,"UW",2,"","worldview",3,"semi_affected_questions"
"5399",169,1,"",1,"","",20,1,5,4,"UW",2,"","acceptable_mo2lingualism",2,NA
"5400",169,1,"",1,"","",20,1,5,4,"UW",2,"","learn_2t_abroad",1,NA
"5401",169,1,"",1,"","",20,1,5,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5402",169,1,"",1,"","",20,1,5,4,"UW",2,"","schools_teach",1,"directly_affected_questions"
"5403",169,1,"",1,"","",20,1,5,4,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"5404",169,1,"",1,"","",20,1,5,4,"UW",2,"","future_career",1,"directly_affected_questions"
"5405",169,1,"",1,"","",20,1,5,4,"UW",2,"","effort",1,"directly_affected_questions"
"5406",169,1,"",1,"","",20,1,5,4,"UW",2,"","become_bilingual.1",1,NA
"5407",169,1,"",1,"","",20,1,5,4,"UW",2,"","family_languages",2,NA
"5408",170,1,"",1,"","",21,2,3,4,"UW",2,"","fun_studying_languages",3,"semi_affected_questions"
"5409",170,1,"",1,"","",21,2,3,4,"UW",2,"","boring_spanish_class",5,"semi_affected_questions"
"5410",170,1,"",1,"","",21,2,3,4,"UW",2,"","interesting_spanish_cultures",4,"semi_affected_questions"
"5411",170,1,"",1,"","",21,2,3,4,"UW",2,"","interesting_studying_languages",4,"semi_affected_questions"
"5412",170,1,"",1,"","",21,2,3,4,"UW",2,"","difficult_classroom_learning",2,"least_affected_questions"
"5413",170,1,"",1,"","",21,2,3,4,"UW",2,"","valuable",4,"most_interested_qs"
"5414",170,1,"",1,"","",21,2,3,4,"UW",2,"","no_accent",4,"most_interested_qs"
"5415",170,1,"",1,"","",21,2,3,4,"UW",2,"","important_spanish",4,"most_interested_qs"
"5416",170,1,"",1,"","",21,2,3,4,"UW",2,"","beautiful",2,"semi_affected_questions"
"5417",170,1,"",1,"","",21,2,3,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5418",170,1,"",1,"","",21,2,3,4,"UW",2,"","smarter_two_languages",4,"semi_affected_questions"
"5419",170,1,"",1,"","",21,2,3,4,"UW",2,"","started_younger",5,"semi_affected_questions"
"5420",170,1,"",1,"","",21,2,3,4,"UW",2,"","become_bilingual",4,"directly_affected_questions"
"5421",170,1,"",1,"","",21,2,3,4,"UW",2,"","admire_multilinguals",5,"semi_affected_questions"
"5422",170,1,"",1,"","",21,2,3,4,"UW",2,"","like_langauges",3,"semi_affected_questions"
"5423",170,1,"",1,"","",21,2,3,4,"UW",2,"","interest_languages",3,"semi_affected_questions"
"5424",170,1,"",1,"","",21,2,3,4,"UW",2,"","like_spanish",4,"semi_affected_questions"
"5425",170,1,"",1,"","",21,2,3,4,"UW",2,"","like_hearing_spanish",4,"semi_affected_questions"
"5426",170,1,"",1,"","",21,2,3,4,"UW",2,"","communicating_spanish_speakers",4,"semi_affected_questions"
"5427",170,1,"",1,"","",21,2,3,4,"UW",2,"","excited_spanish_class",4,"least_affected_questions"
"5428",170,1,"",1,"","",21,2,3,4,"UW",2,"","outside_engagement",3,"least_affected_questions"
"5429",170,1,"",1,"","",21,2,3,4,"UW",2,"","spanish_favorite_class",5,"least_affected_questions"
"5430",170,1,"",1,"","",21,2,3,4,"UW",2,"","worldview",1,"semi_affected_questions"
"5431",170,1,"",1,"","",21,2,3,4,"UW",2,"","acceptable_mo2lingualism",3,NA
"5432",170,1,"",1,"","",21,2,3,4,"UW",2,"","learn_2t_abroad",1,NA
"5433",170,1,"",1,"","",21,2,3,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5434",170,1,"",1,"","",21,2,3,4,"UW",2,"","schools_teach",1,"directly_affected_questions"
"5435",170,1,"",1,"","",21,2,3,4,"UW",2,"","connect_with_people",2,"directly_affected_questions"
"5436",170,1,"",1,"","",21,2,3,4,"UW",2,"","future_career",1,"directly_affected_questions"
"5437",170,1,"",1,"","",21,2,3,4,"UW",2,"","effort",3,"directly_affected_questions"
"5438",170,1,"",1,"","",21,2,3,4,"UW",2,"","become_bilingual.1",2,NA
"5439",170,1,"",1,"","",21,2,3,4,"UW",2,"","family_languages",2,NA
"5440",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","fun_studying_languages",3,"semi_affected_questions"
"5441",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","boring_spanish_class",2,"semi_affected_questions"
"5442",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","interesting_spanish_cultures",4,"semi_affected_questions"
"5443",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","interesting_studying_languages",2,"semi_affected_questions"
"5444",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","difficult_classroom_learning",5,"least_affected_questions"
